id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename
7544,Women,Apparel,Bottomwear,Capris,Grey,Summer,2011.0,Sports,Nike Women Classic Grey Capri,images/7544.jpg
54194,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Highlander Men Grey Chinos,images/54194.jpg
27002,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,images/27002.jpg
13237,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,images/13237.jpg
27230,Women,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Doodle Kids Girl  White Capris,images/27230.jpg
8954,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men PV stretch Brown Trousers,images/8954.jpg
22584,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,Nike Men Solid Grey Shorts,images/22584.jpg
15134,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Arrow Sport Men Solid Brown Trousers,images/15134.jpg
26316,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2013.0,Sports,Proline Men Navy Track Pants,images/26316.jpg
30617,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Grey Track Pants,images/30617.jpg
7782,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men's Abhayas Black Track Pant,images/7782.jpg
9076,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Women Wo Basic Yo Pant Blue Trackpant,images/9076.jpg
51618,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2010.0,Casual,Kraus Jeans Women Blue Jeggings,images/51618.jpg
14688,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Basics Men Beige Trousers,images/14688.jpg
16917,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans,images/16917.jpg
44930,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,images/44930.jpg
5019,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2011.0,Casual,Levis Kids Girl's Betsy Navy Kidswear,images/5019.jpg
50954,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans,images/50954.jpg
27208,Men,Apparel,Bottomwear,Shorts,Cream,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts,images/27208.jpg
9082,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant,images/9082.jpg
30610,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Black Shorts,images/30610.jpg
26311,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Proline Charcoal Grey Shorts,images/26311.jpg
23451,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans,images/23451.jpg
57140,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Elle Women Brown Trousers,images/57140.jpg
31352,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans,images/31352.jpg
13230,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,images/13230.jpg
27005,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings,images/27005.jpg
43918,Women,Apparel,Bottomwear,Trousers,Yellow,Summer,2012.0,Casual,Femella Women Yellow Trousers,images/43918.jpg
11331,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,images/11331.jpg
42264,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,images/42264.jpg
7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans,images/7187.jpg
13264,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Palm Tree Kids Girls Solid Pink Skirts,images/13264.jpg
28825,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Denizen Men Navy Blue Jeans,images/28825.jpg
27607,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Scullers Men Cream Trousers,images/27607.jpg
59879,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings,images/59879.jpg
30811,Women,Apparel,Bottomwear,Churidar,Black,Summer,2012.0,Ethnic,Fabindia Women Black Churidar,images/30811.jpg
26148,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Brown Trousers,images/26148.jpg
37208,Women,Apparel,Bottomwear,Skirts,Black,Fall,2012.0,Casual,United Colors of Benetton Women Black Skirt,images/37208.jpg
9674,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,ADIDAS Men Pre FM trg Black Shorts,images/9674.jpg
13855,Men,Apparel,Bottomwear,Trousers,Blue,Fall,2011.0,Formal,Indigo Nation Men Solid Blue Trousers,images/13855.jpg
31339,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,images/31339.jpg
16375,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser,images/16375.jpg
7510,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women As Be Strong Black Capri,images/7510.jpg
54796,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,images/54796.jpg
28822,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,images/28822.jpg
13263,Women,Apparel,Bottomwear,Skirts,Pink,Fall,2011.0,Casual,Palm Tree Kids Girl Solid Pink Skirts,images/13263.jpg
7180,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Zipped Ankle Shimmer Blue Jeans,images/7180.jpg
30829,Women,Apparel,Bottomwear,Churidar,Blue,Summer,2012.0,Ethnic,Fabindia Women Blue Mangalgiri Churidar,images/30829.jpg
16381,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Formal,Peter England Men Stripes Navy Blue Trouser,images/16381.jpg
22988,Men,Apparel,Bottomwear,Shorts,Black,Summer,2016.0,Sports,2go Active Gear USA Men Black John Shorts,images/22988.jpg
42263,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,images/42263.jpg
26987,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Jealous 21 Women Black Shorts,images/26987.jpg
18486,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Women Washed Blue Jeans,images/18486.jpg
9673,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Ess 3s Hsj Navy Blue Shorts,images/9673.jpg
4950,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kimon Blue Infant Bermuda Kidswear,images/4950.jpg
30816,Women,Apparel,Bottomwear,Leggings,Red,Summer,2012.0,Ethnic,Fabindia Women Red Leggings,images/30816.jpg
46896,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,images/46896.jpg
16515,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,images/16515.jpg
31337,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Washed Blue Jeans,images/31337.jpg
26380,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Turtle Men Striped Black Trousers,images/26380.jpg
28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,images/28814.jpg
43525,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Casual,French Connection Women Cream Leggings,images/43525.jpg
13255,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Palm Tree Kids Boys Check White Shorts,images/13255.jpg
17291,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Peter England Elements  Men Trouser,images/17291.jpg
11354,Men,Apparel,Bottomwear,Jeans,Blue,Spring,2013.0,Casual,Lee Men Mickey Blue Powell Fit Jeans,images/11354.jpg
41424,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2012.0,Casual,Highlander Men Khaki Trousers,images/41424.jpg
51470,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Denizen Men Black Jeans,images/51470.jpg
42255,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,John Players Men Brown Trousers,images/42255.jpg
33494,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Doodle Kids Boy  Brown Shorts,images/33494.jpg
59877,Women,Apparel,Bottomwear,Stockings,Black,Fall,2012.0,Casual,Femella Women Black Stockings,images/59877.jpg
41888,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Jeans,images/41888.jpg
26146,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Striped Charcoal Trousers,images/26146.jpg
37206,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Washed Blue Jeans,images/37206.jpg
53743,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,ADIDAS Women Black Track Pant,images/53743.jpg
27609,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers,images/27609.jpg
14619,Women,Apparel,Bottomwear,Stockings,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Stockings,images/14619.jpg
41629,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Black Trousers,images/41629.jpg
8763,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Sports,Puma Women's Jersey Grey Track Pant,images/8763.jpg
1884,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Winter,2010.0,Casual,FIFA Mens 1905 Heritage Collection Track Pants,images/1884.jpg
30820,Women,Apparel,Bottomwear,Leggings,Cream,Summer,2012.0,Ethnic,Fabindia Women Cream Leggings,images/30820.jpg
7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Blue Jegging,images/7189.jpg
30818,Women,Apparel,Bottomwear,Leggings,Brown,Summer,2012.0,Casual,Fabindia Women Brown Leggings,images/30818.jpg
26141,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men Striped Navy Blue Trousers,images/26141.jpg
53744,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012.0,Casual,ADIDAS Women Grey Capris,images/53744.jpg
3511,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,ADIDAS Men's Dark Navy White Tracksuit,images/3511.jpg
11353,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Lee Men Sanskrit Blue Rodeo Fit Jeans,images/11353.jpg
26989,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings,images/26989.jpg
43522,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,French Connection Women Navy Trouser,images/43522.jpg
16512,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,images/16512.jpg
18488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Puma Men Stetchable Blue Jeans,images/18488.jpg
6860,Women,Apparel,Bottomwear,Skirts,Black,Summer,2011.0,Casual,Forever New Women's Short Black Skirt,images/6860.jpg
30827,Women,Apparel,Bottomwear,Churidar,Yellow,Summer,2012.0,Ethnic,Fabindia Women Orange Churidar,images/30827.jpg
13299,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Gini and Jony Men Solid White Shorts,images/13299.jpg
1883,Men,Apparel,Bottomwear,Track Pants,Grey,Winter,2010.0,Casual,FIFA Mens Heritage Collection Grey Track Pants,images/1883.jpg
31559,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,images/31559.jpg
27023,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,images/27023.jpg
39119,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2012.0,Casual,Aneri Women Blue Leggings,images/39119.jpg
21582,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans,images/21582.jpg
11317,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Washed Black Jeans,images/11317.jpg
11125,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Urban Yoga Women Solid Black Track Pants,images/11125.jpg
14691,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Basics Men Tan Trousers,images/14691.jpg
30636,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Sports,Nike Women Printed Tempo Blue Shorts,images/30636.jpg
51601,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Molly Jeans,images/51601.jpg
12754,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,images/12754.jpg
15115,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Formal,Arrow Men TR Finish Navy Blue Trousers,images/15115.jpg
4770,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,ADIDAS Women Ess Mf3s Black White Capri,images/4770.jpg
44585,Men,Apparel,Bottomwear,Jeans,Black,Summer,2017.0,Casual,Lee Men Black Skinny Fit Jeans,images/44585.jpg
10655,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,images/10655.jpg
22797,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Manchester United Men Grey Shorts,images/22797.jpg
49635,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2010.0,Casual,Mineral Women Pink Skirt,images/49635.jpg
11328,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans,images/11328.jpg
48383,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,French Connection Men Black Jeans,images/48383.jpg
7902,Men,Apparel,Bottomwear,Shorts,Brown,Fall,2011.0,Casual,Proline Men Brown & Blue Checked Shorts,images/7902.jpg
39126,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,2012.0,Casual,Aneri Women Yellow Leggings,images/39126.jpg
13229,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011.0,Casual,Palm Tree Kids Boy Solid Navy Blue Trousers,images/13229.jpg
56843,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,images/56843.jpg
30609,Men,Apparel,Bottomwear,Shorts,Black,Spring,2013.0,Sports,Nike Men Black Shorts,images/30609.jpg
44582,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2017.0,Casual,Lee Men Bern Navy Blue Jeans,images/44582.jpg
10652,Women,Apparel,Bottomwear,Skirts,Blue,Fall,2011.0,Casual,Doodle Girl Denim skirt with belt Blue Skirts,images/10652.jpg
9854,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Indian Terrain Men Laffer Black Trousers,images/9854.jpg
8388,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Women Wo Basic Black Track Pants,images/8388.jpg
15112,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Formal,Arrow Men TR Finish Olive Trousers,images/15112.jpg
12753,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Men Ep Jeans Black Jeans,images/12753.jpg
10004,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men As 7 Sw Temp Grey Shorts,images/10004.jpg
14696,Men,Apparel,Bottomwear,Trousers,Green,Fall,2011.0,Casual,Basics Men Olive Trousers,images/14696.jpg
51606,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeans,images/51606.jpg
18867,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Knits Panel Shorts,images/18867.jpg
21585,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,images/21585.jpg
11310,Men,Apparel,Bottomwear,Jeans,Black,Summer,2016.0,Casual,Wrangler Men Black Texas Jeans,images/11310.jpg
27216,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Doodle Kids Boy  Navy Blue Shorts,images/27216.jpg
27024,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,images/27024.jpg
53738,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,ADIDAS Men White Track Pant,images/53738.jpg
56844,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,images/56844.jpg
48384,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,French Connection Men Blue Jeans,images/48384.jpg
27229,Women,Apparel,Bottomwear,Capris,Green,Summer,2012.0,Casual,Doodle Kids Girl  Green Capris,images/27229.jpg
39121,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Pink Leggings,images/39121.jpg
44911,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Casual,Puma Men Black Logo Woven Tracksuit,images/44911.jpg
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Jealous 21 Women's Blue Jegging,images/5804.jpg
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Spykar Women Washed Black Jeans,images/12765.jpg
30607,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2012.0,Sports,Nike Men Charcoal Track Pants,images/30607.jpg
54342,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Casual,BIBA OUTLET Women Blue Premium Cotton Leggings,images/54342.jpg
50386,Women,Apparel,Bottomwear,Salwar and Dupatta,Blue,Summer,2012.0,Ethnic,Vishudh Women Turquoise Blue Salwar and Dupatta,images/50386.jpg
15124,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men TR Finish Grey Trousers,images/15124.jpg
26134,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,images/26134.jpg
39128,Women,Apparel,Bottomwear,Leggings,Red,Fall,2012.0,Casual,Aneri Women Red Leggings,images/39128.jpg
27012,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Navy Blue Capris,images/27012.jpg
34253,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants,images/34253.jpg
44918,Men,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Puma Men White Shorts,images/44918.jpg
30638,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Women Tempo Black Shorts,images/30638.jpg
11319,Women,Apparel,Bottomwear,Capris,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Capris,images/11319.jpg
19948,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Casual,Puma Men Black Baggy Shorts,images/19948.jpg
50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,images/50943.jpg
39117,Women,Apparel,Bottomwear,Leggings,Green,Fall,2012.0,Casual,Aneri Women Green Leggings,images/39117.jpg
9095,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men's Schelse Navy Blue Shorts,images/9095.jpg
7553,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011.0,Sports,Nike Men's Ope Black Track Pant,images/7553.jpg
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012.0,Casual,Jealous 21 Women White Jeans,images/27015.jpg
7137,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men Bottoms Black Yoga Pants,images/7137.jpg
15123,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Arrow Men Solid Grey Trousers,images/15123.jpg
26133,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers,images/26133.jpg
12762,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,images/12762.jpg
44578,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Party Jeans,images/44578.jpg
27218,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Printed Blue Shorts,images/27218.jpg
50944,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013.0,Casual,Lee Women Navy Blue Jeggings,images/50944.jpg
44920,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Black Shorts,images/44920.jpg
14698,Men,Apparel,Bottomwear,Trousers,Cream,Fall,2011.0,Casual,Basics Men Beige Trousers,images/14698.jpg
18869,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Puma Women Black Core Track Pants,images/18869.jpg
51608,Women,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Kraus Jeans Women Brown Trousers,images/51608.jpg
16799,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Highlander Men Solid Grey Trouser,images/16799.jpg
26990,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Shorts,images/26990.jpg
27628,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Scullers Men Check Navy Blue Shorts,images/27628.jpg
28452,Women,Apparel,Bottomwear,Leggings,Black,Summer,2012.0,Casual,Urban Yoga Women Black Leggings,images/28452.jpg
39382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,images/39382.jpg
26158,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,John Miller Men Striped Grey Trousers,images/26158.jpg
3508,Men,Apparel,Bottomwear,Track Pants,White,Fall,2010.0,Sports,ADIDAS Men's White Black Tracksuit,images/3508.jpg
56821,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,John Players Men Brown Shorts,images/56821.jpg
7507,Women,Apparel,Bottomwear,Capris,Grey,Fall,2011.0,Sports,Nike Women As Be Strong Grey Capri,images/7507.jpg
32567,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,ONLY Women Blue Jeans,images/32567.jpg
12160,Women,Apparel,Bottomwear,Leggings,Yellow,Fall,2011.0,Ethnic,Aurelia Women Solid Yellow Leggings,images/12160.jpg
28499,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Urban Yoga Men Black Track Pants,images/28499.jpg
4978,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boy's Kang Jeans Kidswear,images/4978.jpg
1604,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2010.0,Sports,Reebok Track Pants Women Blue,images/1604.jpg
29779,Men,Apparel,Bottomwear,Trousers,Cream,Summer,2013.0,Casual,Basics Men Khaki Trousers,images/29779.jpg
12158,Women,Apparel,Bottomwear,Leggings,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Solid Navy Blue Leggings,images/12158.jpg
39385,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Peter England Men Grey Jeans,images/39385.jpg
4940,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011.0,Casual,Gini and Jony Boys Karnel Jeans,images/4940.jpg
18006,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2010.0,Sports,Puma Women Jersey Black Track Pant,images/18006.jpg
28455,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Urban Yoga Women Black Skirt With Leggings,images/28455.jpg
26997,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Jeans,images/26997.jpg
54918,Men,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Do u speak green Men Brown 3/4th Pant,images/54918.jpg
16391,Men,Apparel,Bottomwear,Trousers,Black,Spring,2013.0,Formal,Peter England Men Solid Black Trouser,images/16391.jpg
26504,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2012.0,Casual,Arrow Sport Men Dark Navy Blue Trousers,images/26504.jpg
26160,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,John Miller Men  Navy Blue Trouser,images/26160.jpg
32560,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,ONLY Women Blue Jeans,images/32560.jpg
7190,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Jealous 21 Women Rinse Wash Black Jegging,images/7190.jpg
27610,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers,images/27610.jpg
28497,Men,Apparel,Bottomwear,Shorts,Grey,Summer,2012.0,Sports,Urban Yoga Men Grey Shorts,images/28497.jpg
29777,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Basics Men Black Trousers,images/29777.jpg
30830,Women,Apparel,Bottomwear,Churidar,White,Summer,2012.0,Ethnic,Fabindia Women White Churidar,images/30830.jpg
26169,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,John Miller Men Black Trousers,images/26169.jpg
20058,Women,Apparel,Bottomwear,Stockings,Grey,Fall,2011.0,Casual,united Colors Of Benetton Women Grey Tight,images/20058.jpg
28463,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Urban Yoga Women Black Shorts,images/28463.jpg
44945,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeans,images/44945.jpg
33817,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,2012.0,Formal,Van Heusen Men Travelite Pleated Navy Blue Trousers,images/33817.jpg
53753,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012.0,Casual,ADIDAS Men Red Shorts,images/53753.jpg
34493,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Van Heusen Woman Grey Skirt,images/34493.jpg
26156,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,John Miller Men Striped Brown Trousers,images/26156.jpg
26364,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Skirt,images/26364.jpg
